review_id,business_id,business_name,city,state,categories,date,stars,sentiment_label,sentiment_score,key_phrases
MSZuaItS46OO_47XmktjcQ,kGNzqiYKDns-IU80uHF4sw,QDOBA Mexican Eats,Fenton,MO,"{Mexican,Fast Food,Restaurants,Caterers,Event Planning & Services}",2014-09-25,3.0,positive,0.98,"[""chicken BBQ burritos"", ""Good place"", ""kinds"", ""stuff"", ""family"", ""meal"", ""kids""]"
LuMkMBAUV1B-2dm2pqSBWw,u7MJKcNdZXYyTeb67vD5jw,Starbucks,Mount Laurel,NJ,"{Food,Coffee & Tea}",2017-02-09,4.0,positive,0.96,"[""caffeine mania"", ""One thing"", ""My Chai"", ""Starbucks coffee"", ""Hubby"", ""line"", ""service"", ""lot"", ""people"", ""time"", ""house"", ""sale"", ""plenty"", ""home"", ""life""]"
pki36UXpStFmbPXNfGnW5A,n7NVodmVYXPRrHomw8tU7Q,Battle Born Tactics,Reno,NV,"{Guns & Ammo,Shopping}",2015-01-03,5.0,positive,0.86,"[""young start up company"", ""stand up guy"", ""Pretty quality work"", ""gun community"", ""gun show"", ""Las Vegas"", ""Cerakoted billet"", ""Cerakote job"", ""quick response"", ""Patience"", ""virtue"", ""Owner"", ""word"", ""dealings"", ""Jacob"", ""machining"", ""emails"", ""information""]"
qS7BFEqhbnd27HV_eDcurg,hqm2zJ1WY5UaVGZ6j07NNA,The Turning Point - Cherry Hill,Cherry Hill,NJ,"{Breakfast & Brunch,Restaurants,American (Traditional),Food,Coffee & Tea}",2016-07-03,4.0,mixed,0.44,"[""decent background music"", ""Overhead office lighting"", ""fruit bruschetta"", ""awesome idea"", ""Popeye skillet"", ""Roadhouse sw"", ""creative options"", ""Couple areas"", ""large windows"", ""Customer service"", ""holiday weekend"", ""Great food"", ""place"", ""menu"", ""amazing"", ""critique"", ""FREEZING"", ""woman"", ""sweater"", ""July"", ""lack"", ""ambiance"", ""latter"", ""drag"", ""keeper""]"
55IZAOQHh7XgmVW3-UTt4w,_v5iAERdNNh5G9NBL-EelA,Tip Top Nails,Saint Louis,MO,"{Nail Technicians,Nail Salons,Beauty & Spas}",2018-06-09,5.0,mixed,0.76,"[""Great job"", ""gel pedicure"", ""Clean environment"", ""friendly staff"", ""nail salon"", ""P.S"", ""hand massages"", ""fill"", ""time"", ""request"", ""mall"", ""foot""]"
8w2nbjeJ1cKbBBMjDmgHpA,Z5po0aTuzKKblek5y6Sp8Q,500 Degrees,Philadelphia,PA,"{Food,Burgers,Restaurants}",2014-09-25,5.0,positive,0.98,"[""mozzarella cheese tomato basil"", ""memorial resturant experience"", ""standard beef foundation"", ""delicious truffle fries"", ""truffle fires"", ""nice cashier"", ""hard decision"", ""mouth watering"", ""portobello mushroom"", ""mushroom lover"", ""Excellent quality"", ""return customer"", ""nice girl"", ""great idea"", ""Devils delight"", ""medium burger"", ""friends"", ""nickname"", ""thorough"", ""smell"", ""perfection"", ""side"", ""service"", ""penny"", ""question""]"
GWjTumbjnJfPKqgFuM0lDg,2er_V-oAd7IbQ5YTY56r7A,Bareburger - Midtown Village,Philadelphia,PA,"{Restaurants,Burgers,American (New),Food,American (Traditional),Nightlife,Bars,Cocktail Bars,Salad}",2015-11-18,5.0,mixed,0.72,"[""two mile round trip excursion"", ""health conscious self"", ""healthy places"", ""online order"", ""decent place"", ""dinner"", ""Be"", ""Bison"", ""burger"", ""cart"", ""job"", ""mind"", ""kitchen"", ""way"", ""O-M-G"", ""love"", ""task"", ""diet"", ""dream""]"
81QT9uJgY_dQuD1sLF6psA,BIW1SKq5ItkA9gP6-FhSkA,Sylvia's Queen of Soul Food,St Petersburg,FL,"{Soul Food,Restaurants}",2014-06-28,1.0,mixed,0.32,"[""great dog food"", ""local business"", ""blue tooth"", ""second try"", ""salmon cakes"", ""two pieces"", ""place"", ""mother"", ""everyone"", ""hostess"", ""bartender"", ""way"", ""mom"", ""area"", ""music"", ""waiter"", ""table"", ""favor"", ""menu"", ""bread"", ""take""]"
YwwXtjCW2r4tlodyzUfzKA,TFnGJlA5l_HDdzGDkNTdTA,Smiths Restaurant and Bar,Philadelphia,PA,"{American (New),Bars,Nightlife,Lounges,Restaurants}",2017-08-16,4.0,mixed,0.5,"[""Mesquite wings"", ""weak lemonade"", ""Service"", ""work"", ""downside""]"
d00fYGDN-RLQqGdZAgbWIw,7IdIGemGZodDAA_9mJCigA,Farmer Boy,Santa Barbara,CA,"{Breakfast & Brunch,Burgers,American (Traditional),American (New),Restaurants}",2017-08-28,5.0,mixed,0.78,"[""6 beers taps"", ""3 beers"", ""place"", ""outside"", ""food"", ""kids"", ""brunch"", ""town"", ""suggestion""]"
2DOqm6Rrc7ui41a9xPKwOw,gC8i-lxwvGhVpOXM5eYdtA,Taqueria Guerrero,New Orleans,LA,"{Mexican,Restaurants}",2013-05-28,5.0,mixed,0.5,"[""best Mexican food"", ""New Orleans"", ""mattress store"", ""3-taco plate"", ""same tacos"", ""other dishes"", ""fajita plate"", ""spicy shrimp"", ""Taqueria Guerrero"", ""burrito joint"", ""street parking"", ""neighborhood"", ""line"", ""buidling"", ""pastor"", ""beans"", ""rice"", ""side"", ""barbocoa"", ""creature"", ""habit"", ""bf"", ""camarones"", ""diablo"", ""rest"", ""history"", ""place""]"
F2RmAvlZ_y4we5mS0Jtp7w,Vnob_w_Aohf7ZDqxcJ9z2A,Mint Modern Vietnamese Bistro & Bar,New Orleans,LA,"{Bars,Restaurants,Food,Nightlife,Vietnamese,Bubble Tea}",2017-03-15,3.0,mixed,0.37,"[""pork belly tacos"", ""spicy beef pho"", ""accompanying bean sprouts"", ""Tuesday night"", ""sticky fork"", ""fair amount"", ""large party"", ""huge mix"", ""great caramelization"", ""processing payment"", ""Lyft driver"", ""good service"", ""others' food"", ""group"", ""15 people"", ""space"", ""advance"", ""cleanliness"", ""table"", ""dirty"", ""assumption"", ""Yuck"", ""time"", ""Problem"", ""server"", ""outside"", ""flavor"", ""limes"", ""wait"", ""check""]"
3B41BdxNIENFP1EsCCybnw,VUOD8yD1jwq_pqRP8EETBQ,Johnson Lock & Key,Franklin,TN,"{Shopping,Trophy Shops,Home Services,Keys & Locksmiths}",2017-03-15,3.0,mixed,0.63,"[""several odd-shaped keys"", ""big box stores"", ""Second time"", ""duplicate key"", ""Pleasant encounter"", ""charm"", ""hours"", ""convenience"", ""home"", ""gentleman"", ""polite"", ""efficient""]"
H-U9CQy1f8PTgXRIXZ8tkg,DRNbPNYCvCGAtBTzfCLTTA,Glace Nails,Plainfield,IN,"{Beauty & Spas,Nail Salons}",2014-10-11,1.0,negative,0.0,"[""shotty work"", ""bad attitudes"", ""place"", ""Mediocre"", ""toes"", ""fingers"", ""suggestions"", ""corrections"", ""language""]"
kLgcYk9TxIjLe6y6eChetg,SeAF6UA88vWbKFkZ7iQRhA,TJ Hair Nail & Spa,Saint Louis,MO,"{Massage,Beauty & Spas,Cosmetics & Beauty Supply,Hair Salons,Day Spas,Nail Salons,Shopping,Hair Stylists,Hair Removal,Waxing}",2018-02-11,1.0,mixed,0.11,"[""OWNER multiple photos"", ""FREE service"", ""previous review"", ""entire set"", ""good look"", ""TJ nail"", ""0-1 stars"", ""horrible experiences"", ""bad reviews"", ""white blonde"", ""hair cut"", ""hair blow"", ""dry hair"", ""orange color"", ""hair color"", ""orange roots"", ""salon owner"", ""clients hair"", ""2 clients"", ""message"", ""google"", ""lot"", ""medicine"", ""time"", ""discount"", ""highlights"", ""treatment"", ""coloring"", ""everyone"", ""15 applications"", ""money"", ""No.1"", ""lady"", ""receptionist"", ""perm"", ""style"", ""girl"", ""mirror"", ""spa"", ""towel"", ""head"", ""30 mins"", ""toner"", ""lighting"", ""point"", ""drain"", ""years"", ""workersowner"", ""customer"", ""people"", ""business"", ""place"", ""employees""]"
5Ord-c6rkWrbWWz39i6J5g,k3lTRgvPvYUI-cX7_TAqNA,University Club of Santa Barbara,Santa Barbara,CA,"{Restaurants,Event Planning & Services,Party & Event Planning,Food,Venues & Event Spaces,Arts & Entertainment,Social Clubs,Specialty Food}",2015-12-20,5.0,mixed,0.87,"[""cooler night air"", ""short notice visits"", ""bar/dance floor area"", ""peach moscow mule"", ""Santa Barbara area"", ""beverage director"", ""long way"", ""good time"", ""grad school"", ""two reasons"", ""other options"", ""other venues"", ""east coast"", ""cool architecture"", ""California weather"", ""cocktail hour"", ""older folks"", ""living room"", ""restaurant industry"", ""great idea"", ""fresh peaches"", ""other things"", ""attentive service"", ""Five stars"", ""Riviera mansion"", ""traditional desserts"", ""Enjoy Cupcakes"", ""signature drink"", ""venue manager"", ""destination wedding"", ""multigenerational wedding"", ""something guests"", ""pleasure"", ""Breanna"", ""Eli"", ""food"", ""family"", ""friends"", ""Everything"", ""accounts"", ""price"", ""GORGEOUS"", ""pricing"", ""caterer"", ""rent"", ""linens"", ""coordinator"", ""country"", ""amount"", ""details"", ""looks"", ""layout"", ""place"", ""people"", ""middle"", ""vibe"", ""ceremony"", ""dinner"", ""party"", ""couches"", ""everyone"", ""staff"", ""questions"", ""walkthrough"", ""days"", ""attention"", ""care"", ""dad"", ""charge"", ""risers"", ""tablecloths"", ""paragraph"", ""bartender"", ""name"", ""20 years"", ""colors"", ""drinks"", ""trays"", ""Hell"", ""couple"", ""minutes"", ""hands"", ""spectacular""]"
XDAv3vVYTwCOhGAeeNLXsg,2bl6G1zgXUHbMGwEocqMSg,Daves Dogs - Cart,Santa Barbara,CA,"{Food Stands,Food,Hot Dogs,Street Vendors,Restaurants}",2016-01-17,5.0,mixed,0.7,"[""late night food carts"", ""special, pizza dog"", ""grilled jalape\u00f1os"", ""custom creation"", ""Santa Barbara"", ""Dave"", ""menu"", ""dogs"", ""spot""]"
dhAiK5f4zNBdG7cBTXJ0gg,zwfN21b6gN2XGjNG6MYNzQ,Wolfgang Puck Express,Indianapolis,IN,"{Breakfast & Brunch,American (New),Salad,Restaurants}",2015-11-05,1.0,mixed,0.5,"[""Crowded, dirty floors"", ""excellent crisp Chardonnay"", ""First time"", ""poor service"", ""redeeming factor"", ""Wolfgang""]"
PlYifdeyiixRZkymbUNqVQ,DAcqRGI_u8yNCcUIczfNxA,Wawa,Talleyville,DE,"{Delis,Food,Automotive,Car Dealers,Restaurants,Convenience Stores,Coffee & Tea,Gas Stations,Sandwiches}",2013-12-07,5.0,mixed,0.78,"[""automatic start/stop digital air pump"", ""separate non-cigarette cashier lines"", ""exact tire pressure"", ""One Wawa store"", ""gas stations"", ""Concord Pike"", ""general pricing"", ""internal layout"", ""new style"", ""peak periods"", ""gas prices"", ""review"", ""winner"", ""business"", ""30 cents"", ""gallon"", ""area"", ""bulk"", ""profit"", ""none"", ""side"", ""wallet"", ""BJ"", ""Wholesale"", ""Sheetz"", ""snap"", ""service"", ""Newark"", ""things"", ""day""]"
jTNgPylmvp37sZ4fWDYX7A,WbA5ud4InNWkizW7HE5kRQ,Penca,Tucson,AZ,"{Mexican,Restaurants,Nightlife,Bars,Venues & Event Spaces,Event Planning & Services}",2016-12-04,1.0,negative,0.0,"[""slow service"", ""10 to 15 minutes"", ""Rude servers"", ""long time"", ""bad experience"", ""Mediocre food"", ""bills"", ""lots"", ""mistakes""]"
EyKE4PxF1DocfP2cCCD8qQ,SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,Santa Barbara,CA,"{Live/Raw Food,Restaurants,Seafood,Beer Bar,Beer,Wine & Spirits,Bars,Food,Nightlife}",2016-07-14,3.0,mixed,0.66,"[""crab salad sandwich"", ""crab flavor"", ""seafood restaurant"", ""different plates"", ""clam chowder"", ""sea food"", ""onion rings"", ""overall experience"", ""excellent flavor"", ""lacked flavor"", ""pear expectations"", ""edge"", ""wife"", ""menu"", ""cioppino"", ""consistency"", ""variety"", ""mayo"", ""side"", ""ocean"", ""Service"", ""bit"", ""visit"", ""hit""]"
dwgJ7B_r3iuIqX0VpCoRTA,vfBzDd-ceWnCrKqHdZwMSg,Wasting Arrows,Reno,NV,"{Sporting Goods,Archery,Active Life,Recreation Centers,Hunting & Fishing Supplies,Shopping}",2013-12-28,5.0,positive,0.91,"[""several family members"", ""good afternoon"", ""fun activity"", ""staff""]"
Dkv4YJVG3vOg12i3GJxc-g,NMtUD873aWrNjljt3VOcFA,Juniper Commons,Philadelphia,PA,"{American (Traditional),Breakfast & Brunch,Restaurants,Diners}",2015-04-28,4.0,positive,0.96,"[""red bliss potato salad"", ""lavender honey fried chicken"", ""The Fat Ham"", ""ground pink peppercorns"", ""Crunchy, crispy coating"", ""sweet honey glaze"", ""chili pepper aioli"", ""king crab surf"", ""ice cream sundae"", ""delicious fried smelts"", ""Chef Kevin Sbraga"", ""Chef Sbraga"", ""first exposure"", ""succulent birds"", ""hot chicken"", ""spicy cousin"", ""ten minutes"", ""second round"", ""long time"", ""Chris W"", ""filet mignon"", ""pecan pie"", ""Juniper Commons"", ""seasoned flour"", ""honey-thyme butter"", ""buttermilk biscuit"", ""fryer"", ""breast"", ""wing"", ""thigh"", ""drumstick"", ""salt"", ""outside"", ""juicy"", ""dish"", ""appetizer"", ""friend"", ""turf"", ""dessert"", ""slice""]"
hhNzXq6QnYQUYaBvFL8ggQ,CinrOH8rMB2hEvPY_iFOHA,Casselli's Ristorante,Philadelphia,PA,"{Restaurants,Italian}",2009-03-02,1.0,mixed,0.12,"[""many good Italian restaurants"", ""opera singer guy"", ""Opera Guy"", ""bad night"", ""bad day"", ""hockey team"", ""bad reviews"", ""opportunity cost"", ""convenient parking"", ""Shawmont School"", ""worst part"", ""other part"", ""Casselli"", ""cards"", ""visit"", ""waiter"", ""plates"", ""glasses"", ""table"", ""experiences"", ""food"", ""Mine"", ""friends"", ""wife"", ""ravioli"", ""use"", ""pucks"", ""conversation"", ""attempts"", ""chance"", ""attitude"", ""upside"", ""lot"", ""Note""]"
c_9bgCWqAfHXLBJNtUVKhA,5bCsL-Z3QnuBmJQtIt8qyw,Pacifico Hyundai,Philadelphia,PA,"{Car Dealers,Auto Parts & Supplies,Auto Repair,Hotels & Travel,Automotive,Car Rental}",2012-11-06,2.0,mixed,0.24,"[""informed shoppers"", ""other dealers"", ""different dealer"", ""wife"", ""car"", ""negotiations"", ""salesman"", ""picture"", ""manager"", ""experience"", ""research"", ""number"", ""fronts"", ""color"", ""dealership"", ""advice"", ""knowledge"", ""pricing"", ""general""]"
alP0N_bFRdeV1oVeKzvlZQ,SwBhaxfQPbyhsi0QHUAN0A,Seminole Hard Rock Hotel & Casino Tampa,Tampa,FL,"{Food,Hotels,Coffee & Tea,Hotels & Travel,Restaurants,Casinos,Burgers,Bars,Nightlife,Arts & Entertainment,Event Planning & Services}",2012-10-08,4.0,positive,0.94,"[""Hard Rock Cafe"", ""most casinos"", ""slot machine"", ""fun one"", ""Orlando"", ""atmosphere"", ""exception"", ""burgers"", ""fries"", ""luck"", ""Breakfast"", ""Tiffany"", ""lover"", ""movie""]"
AKqi6mgoYb2Enn7yqjAyCA,vSZRxp9u-zR5hEvOj4J5zA,Merrigans Arizona Road-Runner,Tucson,AZ,"{Flooring,Home Services,Automotive,Local Services,Appliances & Repair,RV Dealers,RV Repair}",2017-08-08,5.0,positive,0.88,"[""FREE 24 hr. dump station"", ""vintage 1984 Dolphin"", ""fair price"", ""quality repair"", ""honest mom"", ""pop shop"", ""eclectic collection"", ""travel fund"", ""older RV"", ""2012 RV"", ""RV."", ""Merrigans"", ""work"", ""phones"", ""patience"", ""parts"", ""know-how"", ""experience"", ""place"", ""Tucson"", ""money"", ""water""]"
7P2APt0QnU-nnn-JC4Httg,8yDgFRYjTYdtBH9PVk9E_w,Amador Matchmaking,Santa Barbara,CA,"{Matchmakers,Professional Services,Local Flavor,Nightlife,Life Coach}",2014-10-11,5.0,positive,0.94,"[""Lisa"", ""TV""]"
6PN2cvx6cCrEXGibVmdhnw,p7C2l6MyJLq9lKMmUhjqMg,Papa John's Pizza,Palm Harbor,FL,"{Pizza,Restaurants}",2018-05-28,1.0,negative,0.0,"[""online inquiry"", ""location"", ""manager"", ""regards"", ""pizza"", ""care"", ""things"", ""photo"", ""appearance""]"
MCsvM0AX9l-UG641iQKacA,j8JOZvfeHEfUWq3gEz6ABQ,Bacchanal Fine Wine & Spirits,New Orleans,LA,"{Jazz & Blues,Bars,Arts & Entertainment,Beer,Wine & Spirits,Wine Bars,Food,Nightlife}",2015-03-18,5.0,mixed,0.89,"[""bacon wrapped dates"", ""yummy stinky cheese"", ""cheese platter"", ""outdoor seating"", ""live band"", ""Definite things"", ""goat cheese"", ""mushroom dish"", ""Amazing food"", ""two people"", ""large group"", ""6 people"", ""experience"", ""bank"", ""money"", ""fun"", ""wine"", ""staff"", ""stock"", ""reason"", ""end"", ""bottle"", ""Lots"", ""prosciutto"", ""meats"", ""care"", ""part"", ""time"", ""window"", ""order"", ""chorizo"", ""everything""]"
5TN1g0CQ2WQi-Yg1BSFImQ,PYUI1OJVksGUbCrteU68bw,Bourbon & Branch,Philadelphia,PA,"{Bars,American (Traditional),Breakfast & Brunch,Music Venues,Arts & Entertainment,Nightlife,Restaurants}",2016-02-12,4.0,positive,0.89,"[""Great sound system"", ""Great selection"", ""Last Frontier"", ""top notch"", ""fish nachos"", ""son"", ""band"", ""staff"", ""food"", ""porkbelly"", ""whisky""]"
4zpACJ-dd3A_rxv-qo62LA,6dDC5PSmPEoJYuM8r8dN_A,Whole Foods Market,Reno,NV,"{Food,Grocery,Organic Stores,Specialty Food,Health Markets}",2008-08-18,3.0,mixed,0.81,"[""lovely store displays"", ""stocked yuppie market"", ""top outdoors place"", ""regular shopping needs"", ""value' food store"", ""pretty food"", ""Trader Joe"", ""Whole Foods"", ""enormous, clean"", ""National Geographic"", ""odd stopover"", ""Beautiful produce"", ""cheese selections"", ""ideal stop"", ""WF"", ""others"", ""street"", ""years"", ""feeling"", ""smugness"", ""snark"", ""Reno"", ""town"", ""retail"", ""REI"", ""lunch"", ""drool"", ""bakery"", ""budget"", ""everything"", ""fancy"", ""proximity"", ""freeway"", ""distance"", ""airport""]"
ZBx_hZHW_eLHdDJHX_GBIg,35GCFtezJ3upyqGf-zJ8MA,Gateway To India,St. Petersburg,FL,"{Food,Imported Food,Specialty Food,Indian,Restaurants,Ethnic Food,Buffets}",2017-01-27,5.0,positive,0.95,"[""Great service"", ""awesome food""]"
mx_r8EYx8JooAHa63maSBg,gwNlSSV0hGgNgTqPprj4FQ,Fresh Cafe and Catering,Tucson,AZ,"{Coffee & Tea,Cafes,Food,Bakeries,Juice Bars & Smoothies,Restaurants,American (Traditional)}",2013-07-12,3.0,mixed,0.32,"[""fellow colleagues"", ""mixed greens"", ""garbanzo beans"", ""parmesan cheese"", ""house vinaigrette"", ""Italian-esque ingredients"", ""artichoke hearts"", ""many reviews"", ""summer lunches"", ""Monthly lunch"", ""Italian salad"", ""inventive salad"", ""person"", ""Fresh"", ""selection"", ""salami"", ""turkey"", ""tomato"", ""anitpasto"", ""antipasto"", ""Throw"", ""couple"", ""olives"", ""pepperoncinis"", ""tastebuds"", ""off"", ""day"", ""chance"", ""panini"", ""something"", ""salads""]"
OLZynK9C-Er-Oc-zsptu8A,H_myjugKRTnMs3agPOet5w,Custom Classics,Brandon,FL,"{Body Shops,Automotive}",2016-06-22,5.0,positive,0.94,"[""ford front end"", ""business owner"", ""great service"", ""RV bumper"", ""Tyson"", ""point"", ""word"", ""time"", ""Parts"", ""shop"", ""guys"", ""3 days"", ""road"", ""place"", ""vehicles"", ""Manny""]"
gftnbgFGjd2hPAdpZTQ09A,ySSOZ_fz7wMhfjhWKzdR-w,Johnny Rockets,Reno,NV,"{Burgers,Restaurants,Fast Food,American (Traditional),Sandwiches,Diners}",2017-01-14,5.0,mixed,0.79,"[""hectic lunch"", ""Johnny rockets"", ""needy request"", ""casino"", ""server"", ""Lyndel""]"
hdasy3L9uoUCydCiJMbahQ,9_m_iA3VAqGBJEW5XLc-5w,The Cuban Sandwich Shop,Indianapolis,IN,"{Food,Restaurants,Cuban,Coffee & Tea,Cafes,Sandwiches}",2018-04-15,5.0,positive,0.99,"[""generous people"", ""cool atmosphere"", ""Cuban espresso"", ""place"", ""food"", ""service"", ""nice""]"
wNeJFtvJRAOTLNePJVTmKg,DTuAFwqf2lknagHDT4pUMA,Romano's Pizza,Hatboro,PA,"{Cheesesteaks,Chicken Wings,Pizza,Restaurants,Italian}",2012-10-08,5.0,mixed,0.66,"[""next door laundry mat"", ""breaded chicken cutlet"", ""self serve soda"", ""Best local pizza"", ""Great pizza"", ""great guy"", ""fantastic pizzas"", ""white pizza"", ""ranch dressing"", ""red sauce"", ""Veggie pizza"", ""green peppers"", ""sweet peppers"", ""lunch special"", ""Hatboro area"", ""owner"", ""Pete"", ""lots"", ""favorites"", ""California"", ""pieces"", ""bacon"", ""tomatos"", ""Meatlovers"", ""meats"", ""sausage"", ""kind"", ""fennel"", ""points"", ""veggies"", ""shop"", ""fire"", ""weeks"", ""doors"", ""2 slices""]"
QHNTGvt6_JBe3RBQ3YLwSQ,bj-_vwEXLa7ECiHZhoOmFg,Dooney's Pub Delran,Delran,NJ,"{Nightlife,Sports Bars,American (Traditional),Irish Pub,Bars,Arts & Entertainment,Irish,Music Venues,Restaurants,Pubs}",2011-09-26,4.0,positive,1.0,"[""Buffalo chicken cheese dip"", ""Friendly wait staff"", ""prices""]"
7yZn4_F0oZG0oJLgGI1C0g,ZWRgvtyHRobwpi4G-Z4STQ,Castrillo's Pizza of Inglewood,Nashville,TN,"{Food,Salad,Food Delivery Services,Sandwiches,Pizza,Restaurants,Italian,Chicken Wings}",2017-11-18,5.0,mixed,0.56,"[""Fresh, hot pizza"", ""little mess"", ""Customer service"", ""new go"", ""delivery joint"", ""First time"", ""system"", ""order"", ""guy"", ""rush"", ""door"", ""2 brownies"", ""food""]"
7ym4hsISxBUwa3ugL7cL9Q,IwqFmo-RJs15WvA8PVHFnA,Madre - Boutique Taqueria,Boise,ID,"{Mexican,Food,Event Planning & Services,Breakfast & Brunch,Beer,Wine & Spirits,Personal Chefs,Restaurants,Tacos}",2018-05-19,5.0,positive,0.87,"[""rivers edge apartments"", ""boutique style taqueria"", ""James Beard Award"", ""fresh local ingredients"", ""short rib taco"", ""diverse menu choices"", ""head chef"", ""indoor setting"", ""double doors"", ""meat eaters"", ""two favorites"", ""fantastic flavors"", ""mushroom taco"", ""great place"", ""flavorful"", ""restaurant"", ""outdoor"", ""access"", ""bar"", ""corner"", ""appetizers"", ""option"", ""vegetarians"", ""unique"", ""lunch"", ""dinner""]"
QsD2ddaJ1c7JPcMPI0QTpA,rVfe1LHo55A2fworkm_jVw,Capofitto,Philadelphia,PA,"{Bars,Gelato,Breakfast & Brunch,Italian,Food,Nightlife,Restaurants,Pizza}",2017-04-30,5.0,positive,0.94,"[""cheaper/better dessert treat"", ""little group"", ""Franklin Fountain"", ""chocolat scurio"", ""capogiro gelato"", ""line"", ""block"", ""Capofitto"", ""bonus"", ""pizza"", ""pera"", ""combo""]"
7rNRbcMhxSnfOOaYiDgNBw,InbkcStjSbpQEK5JGsy8ZA,"Nemours Children's Hospital, Delaware",Wilmington,DE,"{Hospitals,Health & Medical}",2017-10-25,5.0,positive,0.95,"[""A.I. DuPont"", ""East Coast"", ""multiple MDs"", ""same day"", ""renovated wing"", ""good accommodations"", ""attentive staff"", ""hospital"", ""families"", ""quality"", ""care"", ""friendly"", ""NY"", ""child""]"
Eb1OSTtYfY-Et9Sa42g8QA,wUnLSg_GKfEIQ5CQQ770_g,Vetri Cucina,Philadelphia,PA,"{Italian,Cuban,Restaurants}",2017-02-20,5.0,positive,0.96,"[""first \""Chef Tasting"", ""place"", ""9 courses"", ""Wine"", ""Philly"", ""Vetri""]"
YdpWZq5fu85qyrrIyiL-_Q,KZe5kpIHWVuJl6WgNYzceg,Please-U-Restaurant,New Orleans,LA,"{Cajun/Creole,Breakfast & Brunch,Diners,Restaurants}",2015-10-17,4.0,mixed,0.75,"[""absolute classic"", ""attentive waitresses"", ""fried chicken"", ""Bottomless coffee"", ""place"", ""surprise"", ""polite"", ""food"", ""scratch""]"
Dr2fI8BfdVyasSDG_pnBYA,YFMYMfz9L3Wraqb9I9TnfA,Midas,Tucson,AZ,"{Tires,Automotive,Oil Change Stations,Auto Repair}",2017-11-07,1.0,negative,0.01,"[""Crappy customer service"", ""oil filter"", ""old filter"", ""rude attitude"", ""grief"", ""groupon"", ""5k""]"
9IwAYLrVTzcRnLmmAGvDVQ,Uc6PdjT_MO5bRPQsUUEy5Q,Anthony's Coal Fired Pizza,Tampa,FL,"{Restaurants,Italian,Pizza}",2012-06-26,4.0,mixed,0.91,"[""The Philly Cheesesteak Pizza"", ""Coal Fired Pizza"", ""many menu items"", ""Cauliflower pizza"", ""half pizza"", ""great time"", ""customer service"", ""onion-smothered wings"", ""five stars"", ""wine person"", ""great evening"", ""Anthony"", ""folks"", ""vegetarian"", ""world"", ""meatballs"", ""ribs"", ""salad"", ""pepperoni"", ""sausage"", ""mushrooms"", ""liquor"", ""beer""]"
NCz3xcKkrU6-da8YJXGq9g,kqAa2CtPGA-QsZhhbzpzUQ,Blu Fig,Nashville,TN,"{Mediterranean,Food,Restaurants,Juice Bars & Smoothies,Middle Eastern}",2016-03-17,1.0,mixed,0.34,"[""next road trip"", ""worst Mediterranean food"", ""good texture"", ""little bit"", ""pita bread"", ""huge favor"", ""good job"", ""open mindedness"", ""cleanest bathroom"", ""olive oil"", ""hummus"", ""ocean"", ""majority"", ""wedges"", ""rest"", ""evening"", ""amount"", ""manager"", ""experience"", ""gf"", ""charge"", ""table"", ""conversation"", ""way"", ""customers"", ""vibe"", ""gratitude"", ""plate"", ""sign"", ""town""]"
RyVVYd322gIrHk2EGZM5-g,G6kRQylkjNNE-yUXM2muBg,Brandon Bagels,Brandon,FL,"{Bagels,Restaurants,Food}",2013-10-03,4.0,positive,0.75,"[""Great bagels"", ""day"", ""Staff""]"
N12MI3XtvvBm9t0znHLw2A,ugNplY4SZqIfP417oUxahQ,Chick-fil-A,Reno,NV,"{Breakfast & Brunch,Sandwiches,Restaurants,Event Planning & Services,Caterers,Chicken Shop,Fast Food}",2017-05-26,5.0,positive,0.96,"[""grand opening"", ""new go"", ""Everything"", ""place"", ""Wil"", ""inside""]"
RzBZe8mtJacwtKkFvuo2mA,2rQFgavS-942RapZTBSBTw,Gullifty's Restaurant,Bryn Mawr,PA,"{Italian,Pizza,Restaurants,American (Traditional),Bars,Nightlife,American (New)}",2016-07-03,2.0,mixed,0.46,"[""Sunday brunch"", ""strange color"", ""regular diners"", ""nice service"", ""waitress"", ""Wine"", ""food"", ""Something"", ""omelet"", ""Potatoes""]"
gF2MHTRq7XqH_t3XNk9HpA,_d5OAxaxRPsivgYbBq7U1A,Hyatt Place Philadelphia/King of Prussia,King of Prussia,PA,"{Hotels,Event Planning & Services,Hotels & Travel}",2015-07-03,5.0,mixed,0.76,"[""full size fridge"", ""king size bed"", ""decent drink selection"", ""drink menu"", ""PA office"", ""Great location"", ""small dishwasher"", ""great- lots"", ""natural light"", ""hot tub"", ""Omelet station"", ""nice touch"", ""breakfast spread"", ""Hotel staff"", ""one person"", ""coffee grounds"", ""town"", ""week"", ""company"", ""Wayne"", ""Room"", ""Kitchenette"", ""dishes"", ""silverware"", ""utensils"", ""Windows"", ""housekeeping"", ""$5 credit"", ""restaurant"", ""pool"", ""bar"", ""mint"", ""mojito"", ""Burger"", ""Dessert"", ""AM""]"
FbHTJfPbg5I_YPBQYooACQ,gCcJTKC40CL0XtYYGfcXDw,Smiley's Cafe,Philadelphia,PA,"{Juice Bars & Smoothies,Food,Mediterranean,Greek,Restaurants,Sandwiches}",2014-03-14,3.0,mixed,0.33,"[""Decent falafel wrap"", ""sitting area"", ""cave"", ""choices"", ""Manayunk""]"
